Family.ID	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
ORTHOMCL5651	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL5654	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5655	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5656	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5657	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5658	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5659	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5660	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5661	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5666	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5667	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5668	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5669	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5670	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5671	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5672	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5674	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5677	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5678	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5679	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5680	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5683	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5685	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5686	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5688	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5689	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5691	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5692	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5693	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5694	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5695	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5697	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5699	null	1	2	1	1	1	1	0	1	1	1	1
ORTHOMCL5700	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5701	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5702	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5703	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5704	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL5705	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5706	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5707	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5708	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5709	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5710	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5711	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5712	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5713	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5714	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5715	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5716	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5717	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5718	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5719	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5720	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5721	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5722	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5723	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5724	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5725	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5726	null	2	1	1	1	1	1	1	1	1	0	1
ORTHOMCL5728	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5729	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5730	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5731	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5732	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5733	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5734	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5735	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5736	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5737	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5738	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5739	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5740	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5741	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5742	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5743	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5744	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5745	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5746	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5747	null	1	1	1	1	1	1	2	0	1	1	1
ORTHOMCL5748	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5749	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5750	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5751	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5752	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5753	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5754	null	2	1	1	1	1	1	1	1	0	1	1
ORTHOMCL5755	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5756	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5757	null	1	1	1	1	1	1	1	0	1	1	2
ORTHOMCL5758	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5760	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5761	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5762	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5763	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5764	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5765	null	1	1	1	1	1	1	1	1	1	0	2
ORTHOMCL5766	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5767	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5768	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5769	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5770	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5772	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5773	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5774	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5775	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5777	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5778	null	1	1	1	0	1	1	1	1	1	2	1
ORTHOMCL5779	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5780	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5781	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5782	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5784	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5786	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5789	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5790	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5791	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL5792	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5793	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5794	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5795	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5796	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5797	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5798	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5799	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5800	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5802	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5803	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5804	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5805	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5806	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5807	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5808	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5810	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5811	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5812	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5813	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5814	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5816	null	2	1	1	1	1	1	2	0	1	1	0
ORTHOMCL5817	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5818	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5819	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5820	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5821	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5823	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5824	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5825	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5826	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5827	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5829	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5830	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5831	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5832	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5833	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5834	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5836	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5837	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5838	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5839	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5840	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5841	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5842	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5843	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5844	null	1	1	2	3	1	0	1	1	0	1	0
ORTHOMCL5845	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5847	null	2	2	1	2	0	0	2	0	0	2	0
ORTHOMCL5848	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5849	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5850	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5854	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5855	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5857	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5859	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5860	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5861	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5862	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5864	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5865	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5866	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5867	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5868	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5870	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5871	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5873	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5874	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5875	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5876	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5880	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5882	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5883	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5884	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5885	null	1	1	2	1	1	1	1	1	1	1	0
ORTHOMCL5886	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5888	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5889	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5891	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5892	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5894	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5895	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5896	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5897	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5899	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5900	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5901	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5902	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5903	null	1	1	1	1	2	1	1	1	1	0	1
ORTHOMCL5904	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5905	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5906	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5907	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5908	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5909	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5910	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5911	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5913	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5914	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5915	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5916	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5918	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5919	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5920	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5921	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5922	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5923	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5924	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5925	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5926	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5927	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5928	null	2	1	1	0	1	1	1	1	1	1	1
ORTHOMCL5930	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5931	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5933	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5934	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5935	null	1	1	1	1	0	1	1	1	1	1	2
ORTHOMCL5936	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5937	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5939	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5940	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5942	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5943	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5944	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5945	null	2	1	1	1	1	0	1	1	0	1	2
ORTHOMCL5946	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5947	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5948	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5949	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5950	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5951	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5952	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5954	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5955	null	1	1	1	1	1	1	0	1	1	1	2
ORTHOMCL5956	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5957	null	1	1	1	0	2	1	1	1	1	1	1
ORTHOMCL5958	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5959	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5961	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5962	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5963	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5964	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5965	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5966	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5967	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5968	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5970	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5971	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5972	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5973	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5974	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5975	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5976	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5977	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5978	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5979	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5980	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5981	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5984	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5985	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5986	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5987	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5988	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5989	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5990	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5991	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5992	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5994	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5995	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5996	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5997	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL5999	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6000	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6001	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6002	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6003	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6004	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6005	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6006	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6008	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6009	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6010	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6011	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6012	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6013	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6014	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6015	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6016	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6018	null	2	1	1	1	1	0	1	1	1	1	1
ORTHOMCL6020	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6021	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6022	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6023	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6024	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6027	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6028	null	1	1	1	0	1	1	1	2	1	1	1
ORTHOMCL6029	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6030	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6031	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6033	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6034	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6035	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6036	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6037	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6038	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6039	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6040	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6042	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6044	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6045	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6047	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6049	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6051	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6052	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6053	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6055	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6056	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6057	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6058	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6059	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6060	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6061	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6062	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6063	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6064	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6065	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6066	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6067	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6068	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6069	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6070	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6071	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6072	null	1	1	1	1	0	1	1	1	1	1	2
ORTHOMCL6073	null	1	1	1	1	1	1	1	1	1	0	2
ORTHOMCL6074	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6075	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6076	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6077	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6078	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6079	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6080	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6081	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6082	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6084	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6085	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6086	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6087	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6090	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6091	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6092	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6093	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6094	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6095	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6097	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6098	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6100	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6101	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6102	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6103	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6104	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6105	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6106	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6107	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6108	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6109	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6112	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6113	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6114	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6115	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6116	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6117	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6119	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6120	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6123	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6124	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6125	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6126	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6127	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6129	null	2	1	1	1	1	1	1	1	0	1	1
ORTHOMCL6131	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6133	null	1	1	1	1	1	1	1	1	1	1	1
